Id,SalePrice
134,2.6927377779
135,2.6927377779
136,2.6927377779
137,2.6927377779
138,2.6927377779
139,2.6927377779
140,2.6927377779
141,2.6927377779
142,2.6927377779
143,2.6927377779
144,2.6927377779
145,2.6927377779
146,2.6927377779
147,2.6927377779
148,2.6927377779
149,2.6927377779
150,2.6927377779
151,2.6927377779
152,2.6927377779
153,2.6927377779
154,2.6927377779
155,2.6927377779
156,2.6927377779
157,2.6927377779
158,2.6927377779
159,2.6927377779
160,2.6927377779
161,2.6927377779
162,2.6927377779
163,2.6927377779
164,2.6927377779
165,2.6927377779
166,2.6927377779
167,2.6927377779
168,2.6927377779
169,2.6927377779
170,2.6927377779
171,2.6927377779
172,2.6927377779
173,2.6927377779
174,2.6927377779
175,2.6927377779
176,2.6927377779
177,2.6927377779
178,2.6927377779
179,2.6927377779
180,2.6927377779
181,2.6927377779
182,2.6927377779
183,2.6927377779
184,2.6927377779
185,2.6927377779
186,2.6927377779
187,2.6927377779
188,2.6927377779
189,2.6927377779
190,2.6927377779
191,2.6927377779
192,2.6927377779
193,2.6927377779
194,2.6927377779
195,2.6927377779
196,2.6927377779
197,2.6927377779
198,2.6927377779
199,2.6927377779
200,2.6927377779
201,2.6927377779
202,2.6927377779
203,2.6927377779
204,2.6927377779
205,2.6927377779
206,2.6927377779
207,2.6927377779
208,2.6927377779
209,2.6927377779
210,2.6927377779
211,2.6927377779
212,2.6927377779
213,2.6927377779
214,2.6927377779
215,2.6927377779
216,2.6927377779
217,2.6927377779
218,2.6927377779
219,2.6927377779
220,2.6927377779
221,2.6927377779
222,2.6927377779
223,2.6927377779
224,2.6927377779
225,2.6927377779
226,2.6927377779
227,2.6927377779
228,2.6927377779
229,2.6927377779
230,2.6927377779
231,2.6927377779
232,2.6927377779
233,2.6927377779
234,2.6927377779
235,2.6927377779
236,2.6927377779
237,2.6927377779
238,2.6927377779
239,2.6927377779
240,2.6927377779
241,2.6927377779
242,2.6927377779
243,2.6927377779
244,2.6927377779
245,2.6927377779
246,2.6927377779
247,2.6927377779
248,2.6927377779
249,2.6927377779
250,2.6927377779
251,2.6927377779
252,2.6927377779
253,2.6927377779
254,2.6927377779
255,2.6927377779
256,2.6927377779
257,2.6927377779
258,2.6927377779
259,2.6927377779
260,2.6927377779
261,2.6927377779
262,2.6927377779
263,2.6927377779
264,2.6927377779
265,2.6927377779
266,2.6927377779
267,2.6927377779
268,2.6927377779
269,2.6927377779
270,2.6927377779
271,2.6927377779
272,2.6927377779
273,2.6927377779
274,2.6927377779
275,2.6927377779
276,2.6927377779
277,2.6927377779
278,2.6927377779
279,2.6927377779
280,2.6927377779
281,2.6927377779
282,2.6927377779
283,2.6927377779
284,2.6927377779
285,2.6927377779
286,2.6927377779
287,2.6927377779
288,2.6927377779
289,2.6927377779
290,2.6927377779
291,2.6927377779
292,2.6927377779
293,2.6927377779
294,2.6927377779
295,2.6927377779
296,2.6927377779
297,2.6927377779
298,2.6927377779
299,2.6927377779
300,2.6927377779
301,2.6927377779
302,2.6927377779
303,2.6927377779
304,2.6927377779
305,2.6927377779
306,2.6927377779
307,2.6927377779
308,2.6927377779
309,2.6927377779
310,2.6927377779
311,2.6927377779
312,2.6927377779
313,2.6927377779
314,2.6927377779
315,2.6927377779
316,2.6927377779
317,2.6927377779
318,2.6927377779
319,2.6927377779
320,2.6927377779
321,2.6927377779
322,2.6927377779
323,2.6927377779
324,2.6927377779
325,2.6927377779
326,2.6927377779
327,2.6927377779
328,2.6927377779
329,2.6927377779
330,2.6927377779
331,2.6927377779
332,2.6927377779
333,2.6927377779
334,2.6927377779
335,2.6927377779
336,2.6927377779
337,2.6927377779
338,2.6927377779
339,2.6927377779
340,2.6927377779
341,2.6927377779
342,2.6927377779
343,2.6927377779
344,2.6927377779
345,2.6927377779
346,2.6927377779
347,2.6927377779
348,2.6927377779
349,2.6927377779
350,2.6927377779
351,2.6927377779
352,2.6927377779
353,2.6927377779
354,2.6927377779
355,2.6927377779
356,2.6927377779
357,2.6927377779
358,2.6927377779
359,2.6927377779
360,2.6927377779
361,2.6927377779
362,2.6927377779
363,2.6927377779
364,2.6927377779
365,2.6927377779
366,2.6927377779
367,2.6927377779
368,2.6927377779
369,2.6927377779
370,2.6927377779
371,2.6927377779
372,2.6927377779
373,2.6927377779
374,2.6927377779
375,2.6927377779
376,2.6927377779
377,2.6927377779
378,2.6927377779
379,2.6927377779
380,2.6927377779
381,2.6927377779
382,2.6927377779
383,2.6927377779
384,2.6927377779
385,2.6927377779
386,2.6927377779
387,2.6927377779
388,2.6927377779
389,2.6927377779
390,2.6927377779
391,2.6927377779
392,2.6927377779
393,2.6927377779
394,2.6927377779
395,2.6927377779
396,2.6927377779
397,2.6927377779
398,2.6927377779
399,2.6927377779
400,2.6927377779
401,2.6927377779
402,2.6927377779
403,2.6927377779
404,2.6927377779
405,2.6927377779
406,2.6927377779
407,2.6927377779
408,2.6927377779
409,2.6927377779
410,2.6927377779
411,2.6927377779
412,2.6927377779
413,2.6927377779
414,2.6927377779
415,2.6927377779
416,2.6927377779
417,2.6927377779
418,2.6927377779
419,2.6927377779
420,2.6927377779
421,2.6927377779
422,2.6927377779
423,2.6927377779
424,2.6927377779
425,2.6927377779
426,2.6927377779
427,2.6927377779
428,2.6927377779
429,2.6927377779
430,2.6927377779
431,2.6927377779
432,2.6927377779
433,2.6927377779
434,2.6927377779
435,2.6927377779
436,2.6927377779
437,2.6927377779
438,2.6927377779
439,2.6927377779
440,2.6927377779
441,2.6927377779
442,2.6927377779
443,2.6927377779
444,2.6927377779
445,2.6927377779
446,2.6927377779
447,2.6927377779
448,2.6927377779
449,2.6927377779
450,2.6927377779
451,2.6927377779
452,2.6927377779
453,2.6927377779
454,2.6927377779
455,2.6927377779
456,2.6927377779
457,2.6927377779
458,2.6927377779
459,2.6927377779
460,2.6927377779
461,2.6927377779
462,2.6927377779
463,2.6927377779
464,2.6927377779
465,2.6927377779
466,2.6927377779
467,2.6927377779
468,2.6927377779
469,2.6927377779
470,2.6927377779
471,2.6927377779
472,2.6927377779
473,2.6927377779
474,2.6927377779
475,2.6927377779
476,2.6927377779
477,2.6927377779
478,2.6927377779
479,2.6927377779
480,2.6927377779
481,2.6927377779
482,2.6927377779
483,2.6927377779
484,2.6927377779
485,2.6927377779
486,2.6927377779
487,2.6927377779
488,2.6927377779
489,2.6927377779
490,2.6927377779
491,2.6927377779
492,2.6927377779
493,2.6927377779
494,2.6927377779
495,2.6927377779
496,2.6927377779
497,2.6927377779
498,2.6927377779
499,2.6927377779
500,2.6927377779
501,2.6927377779
502,2.6927377779
503,2.6927377779
504,2.6927377779
505,2.6927377779
506,2.6927377779
507,2.6927377779
508,2.6927377779
509,2.6927377779
510,2.6927377779
511,2.6927377779
512,2.6927377779
513,2.6927377779
514,2.6927377779
515,2.6927377779
516,2.6927377779
517,2.6927377779
518,2.6927377779
519,2.6927377779
520,2.6927377779
521,2.6927377779
522,2.6927377779
523,2.6927377779
524,2.6927377779
525,2.6927377779
526,2.6927377779
527,2.6927377779
528,2.6927377779
529,2.6927377779
530,2.6927377779
531,2.6927377779
532,2.6927377779
533,2.6927377779
534,2.6927377779
535,2.6927377779
536,2.6927377779
537,2.6927377779
538,2.6927377779
539,2.6927377779
540,2.6927377779
541,2.6927377779
542,2.6927377779
543,2.6927377779
544,2.6927377779
545,2.6927377779
546,2.6927377779
547,2.6927377779
548,2.6927377779
549,2.6927377779
550,2.6927377779
551,2.6927377779
552,2.6927377779
553,2.6927377779
554,2.6927377779
555,2.6927377779
556,2.6927377779
557,2.6927377779
558,2.6927377779
559,2.6927377779
560,2.6927377779
561,2.6927377779
562,2.6927377779
563,2.6927377779
564,2.6927377779
565,2.6927377779
566,2.6927377779
567,2.6927377779
568,2.6927377779
569,2.6927377779
570,2.6927377779
571,2.6927377779
572,2.6927377779
573,2.6927377779
574,2.6927377779
575,2.6927377779
576,2.6927377779
577,2.6927377779
578,2.6927377779
579,2.6927377779
580,2.6927377779
581,2.6927377779
582,2.6927377779
583,2.6927377779
584,2.6927377779
585,2.6927377779
586,2.6927377779
587,2.6927377779
588,2.6927377779
589,2.6927377779
590,2.6927377779
591,2.6927377779
592,2.6927377779
593,2.6927377779
594,2.6927377779
595,2.6927377779
596,2.6927377779
597,2.6927377779
598,2.6927377779
599,2.6927377779
600,2.6927377779
601,2.6927377779
602,2.6927377779
603,2.6927377779
604,2.6927377779
605,2.6927377779
606,2.6927377779
607,2.6927377779
608,2.6927377779
609,2.6927377779
610,2.6927377779
611,2.6927377779
612,2.6927377779
613,2.6927377779
614,2.6927377779
615,2.6927377779
616,2.6927377779
617,2.6927377779
618,2.6927377779
619,2.6927377779
620,2.6927377779
621,2.6927377779
622,2.6927377779
623,2.6927377779
624,2.6927377779
625,2.6927377779
626,2.6927377779
627,2.6927377779
628,2.6927377779
629,2.6927377779
630,2.6927377779
631,2.6927377779
632,2.6927377779
633,2.6927377779
634,2.6927377779
635,2.6927377779
636,2.6927377779
637,2.6927377779
638,2.6927377779
639,2.6927377779
640,2.6927377779
641,2.6927377779
642,2.6927377779
643,2.6927377779
644,2.6927377779
645,2.6927377779
646,2.6927377779
647,2.6927377779
648,2.6927377779
649,2.6927377779
650,2.6927377779
651,2.6927377779
652,2.6927377779
653,2.6927377779
654,2.6927377779
655,2.6927377779
656,2.6927377779
657,2.6927377779
658,2.6927377779
659,2.6927377779
660,2.6927377779
661,2.6927377779
662,2.6927377779
663,2.6927377779
664,2.6927377779
665,2.6927377779
666,2.6927377779
667,2.6927377779
668,2.6927377779
669,2.6927377779
670,2.6927377779
671,2.6927377779
672,2.6927377779
673,2.6927377779
674,2.6927377779
675,2.6927377779
676,2.6927377779
677,2.6927377779
678,2.6927377779
679,2.6927377779
680,2.6927377779
681,2.6927377779
682,2.6927377779
683,2.6927377779
684,2.6927377779
685,2.6927377779
686,2.6927377779
687,2.6927377779
688,2.6927377779
689,2.6927377779
690,2.6927377779
691,2.6927377779
692,2.6927377779
693,2.6927377779
694,2.6927377779
695,2.6927377779
696,2.6927377779
697,2.6927377779
698,2.6927377779
699,2.6927377779
700,2.6927377779
701,2.6927377779
702,2.6927377779
703,2.6927377779
704,2.6927377779
705,2.6927377779
706,2.6927377779
707,2.6927377779
708,2.6927377779
709,2.6927377779
710,2.6927377779
711,2.6927377779
712,2.6927377779
713,2.6927377779
714,2.6927377779
715,2.6927377779
716,2.6927377779
717,2.6927377779
718,2.6927377779
719,2.6927377779
720,2.6927377779
721,2.6927377779
722,2.6927377779
723,2.6927377779
724,2.6927377779
725,2.6927377779
726,2.6927377779
727,2.6927377779
728,2.6927377779
729,2.6927377779
730,2.6927377779
731,2.6927377779
732,2.6927377779
733,2.6927377779
734,2.6927377779
735,2.6927377779
736,2.6927377779
737,2.6927377779
738,2.6927377779
739,2.6927377779
740,2.6927377779
741,2.6927377779
742,2.6927377779
743,2.6927377779
744,2.6927377779
745,2.6927377779
746,2.6927377779
747,2.6927377779
748,2.6927377779
749,2.6927377779
750,2.6927377779
751,2.6927377779
752,2.6927377779
753,2.6927377779
754,2.6927377779
755,2.6927377779
756,2.6927377779
757,2.6927377779
758,2.6927377779
759,2.6927377779
760,2.6927377779
761,2.6927377779
762,2.6927377779
763,2.6927377779
764,2.6927377779
765,2.6927377779
766,2.6927377779
767,2.6927377779
768,2.6927377779
769,2.6927377779
770,2.6927377779
771,2.6927377779
772,2.6927377779
773,2.6927377779
774,2.6927377779
775,2.6927377779
776,2.6927377779
777,2.6927377779
778,2.6927377779
779,2.6927377779
780,2.6927377779
781,2.6927377779
782,2.6927377779
783,2.6927377779
784,2.6927377779
785,2.6927377779
786,2.6927377779
787,2.6927377779
788,2.6927377779
789,2.6927377779
790,2.6927377779
791,2.6927377779
792,2.6927377779
793,2.6927377779
794,2.6927377779
795,2.6927377779
796,2.6927377779
797,2.6927377779
798,2.6927377779
799,2.6927377779
800,2.6927377779
801,2.6927377779
802,2.6927377779
803,2.6927377779
804,2.6927377779
805,2.6927377779
806,2.6927377779
807,2.6927377779
808,2.6927377779
809,2.6927377779
810,2.6927377779
811,2.6927377779
812,2.6927377779
813,2.6927377779
814,2.6927377779
815,2.6927377779
816,2.6927377779
817,2.6927377779
818,2.6927377779
819,2.6927377779
820,2.6927377779
821,2.6927377779
822,2.6927377779
823,2.6927377779
824,2.6927377779
825,2.6927377779
826,2.6927377779
827,2.6927377779
828,2.6927377779
829,2.6927377779
830,2.6927377779
831,2.6927377779
832,2.6927377779
833,2.6927377779
834,2.6927377779
835,2.6927377779
836,2.6927377779
837,2.6927377779
838,2.6927377779
839,2.6927377779
840,2.6927377779
841,2.6927377779
842,2.6927377779
843,2.6927377779
844,2.6927377779
845,2.6927377779
846,2.6927377779
847,2.6927377779
848,2.6927377779
849,2.6927377779
850,2.6927377779
851,2.6927377779
852,2.6927377779
853,2.6927377779
854,2.6927377779
855,2.6927377779
856,2.6927377779
857,2.6927377779
858,2.6927377779
859,2.6927377779
860,2.6927377779
861,2.6927377779
862,2.6927377779
863,2.6927377779
864,2.6927377779
865,2.6927377779
866,2.6927377779
867,2.6927377779
868,2.6927377779
869,2.6927377779
870,2.6927377779
871,2.6927377779
872,2.6927377779
873,2.6927377779
874,2.6927377779
875,2.6927377779
876,2.6927377779
877,2.6927377779
878,2.6927377779
879,2.6927377779
880,2.6927377779
881,2.6927377779
882,2.6927377779
883,2.6927377779
884,2.6927377779
885,2.6927377779
886,2.6927377779
887,2.6927377779
888,2.6927377779
889,2.6927377779
890,2.6927377779
891,2.6927377779
892,2.6927377779
893,2.6927377779
894,2.6927377779
895,2.6927377779
896,2.6927377779
897,2.6927377779
898,2.6927377779
899,2.6927377779
900,2.6927377779
901,2.6927377779
902,2.6927377779
903,2.6927377779
904,2.6927377779
905,2.6927377779
906,2.6927377779
907,2.6927377779
908,2.6927377779
909,2.6927377779
910,2.6927377779
911,2.6927377779
912,2.6927377779
913,2.6927377779
914,2.6927377779
915,2.6927377779
916,2.6927377779
917,2.6927377779
918,2.6927377779
919,2.6927377779
920,2.6927377779
921,2.6927377779
922,2.6927377779
923,2.6927377779
924,2.6927377779
925,2.6927377779
926,2.6927377779
927,2.6927377779
928,2.6927377779
929,2.6927377779
930,2.6927377779
931,2.6927377779
932,2.6927377779
933,2.6927377779
934,2.6927377779
935,2.6927377779
936,2.6927377779
937,2.6927377779
938,2.6927377779
939,2.6927377779
940,2.6927377779
941,2.6927377779
942,2.6927377779
943,2.6927377779
944,2.6927377779
945,2.6927377779
946,2.6927377779
947,2.6927377779
948,2.6927377779
949,2.6927377779
950,2.6927377779
951,2.6927377779
952,2.6927377779
953,2.6927377779
954,2.6927377779
955,2.6927377779
956,2.6927377779
957,2.6927377779
958,2.6927377779
959,2.6927377779
960,2.6927377779
961,2.6927377779
962,2.6927377779
963,2.6927377779
964,2.6927377779
965,2.6927377779
966,2.6927377779
967,2.6927377779
968,2.6927377779
969,2.6927377779
970,2.6927377779
971,2.6927377779
972,2.6927377779
973,2.6927377779
974,2.6927377779
975,2.6927377779
976,2.6927377779
977,2.6927377779
978,2.6927377779
979,2.6927377779
980,2.6927377779
981,2.6927377779
982,2.6927377779
983,2.6927377779
984,2.6927377779
985,2.6927377779
986,2.6927377779
987,2.6927377779
988,2.6927377779
989,2.6927377779
990,2.6927377779
991,2.6927377779
992,2.6927377779
993,2.6927377779
994,2.6927377779
995,2.6927377779
996,2.6927377779
997,2.6927377779
998,2.6927377779
999,2.6927377779
1000,2.6927377779
1001,2.6927377779
1002,2.6927377779
1003,2.6927377779
1004,2.6927377779
1005,2.6927377779
1006,2.6927377779
1007,2.6927377779
1008,2.6927377779
1009,2.6927377779
1010,2.6927377779
1011,2.6927377779
1012,2.6927377779
1013,2.6927377779
1014,2.6927377779
1015,2.6927377779
1016,2.6927377779
1017,2.6927377779
1018,2.6927377779
1019,2.6927377779
1020,2.6927377779
1021,2.6927377779
1022,2.6927377779
1023,2.6927377779
1024,2.6927377779
1025,2.6927377779
1026,2.6927377779
1027,2.6927377779
1028,2.6927377779
1029,2.6927377779
1030,2.6927377779
1031,2.6927377779
1032,2.6927377779
1033,2.6927377779
1034,2.6927377779
1035,2.6927377779
1036,2.6927377779
1037,2.6927377779
1038,2.6927377779
1039,2.6927377779
1040,2.6927377779
1041,2.6927377779
1042,2.6927377779
1043,2.6927377779
1044,2.6927377779
1045,2.6927377779
1046,2.6927377779
1047,2.6927377779
1048,2.6927377779
1049,2.6927377779
1050,2.6927377779
1051,2.6927377779
1052,2.6927377779
1053,2.6927377779
1054,2.6927377779
1055,2.6927377779
1056,2.6927377779
1057,2.6927377779
1058,2.6927377779
1059,2.6927377779
1060,2.6927377779
1061,2.6927377779
1062,2.6927377779
1063,2.6927377779
1064,2.6927377779
1065,2.6927377779
1066,2.6927377779
1067,2.6927377779
1068,2.6927377779
1069,2.6927377779
1070,2.6927377779
1071,2.6927377779
1072,2.6927377779
1073,2.6927377779
1074,2.6927377779
1075,2.6927377779
1076,2.6927377779
1077,2.6927377779
1078,2.6927377779
1079,2.6927377779
1080,2.6927377779
1081,2.6927377779
1082,2.6927377779
1083,2.6927377779
1084,2.6927377779
1085,2.6927377779
1086,2.6927377779
1087,2.6927377779
1088,2.6927377779
1089,2.6927377779
1090,2.6927377779
1091,2.6927377779
1092,2.6927377779
1093,2.6927377779
1094,2.6927377779
1095,2.6927377779
1096,2.6927377779
1097,2.6927377779
1098,2.6927377779
1099,2.6927377779
1100,2.6927377779
1101,2.6927377779
1102,2.6927377779
1103,2.6927377779
1104,2.6927377779
1105,2.6927377779
1106,2.6927377779
1107,2.6927377779
1108,2.6927377779
1109,2.6927377779
1110,2.6927377779
1111,2.6927377779
1112,2.6927377779
1113,2.6927377779
1114,2.6927377779
1115,2.6927377779
1116,2.6927377779
1117,2.6927377779
1118,2.6927377779
1119,2.6927377779
1120,2.6927377779
1121,2.6927377779
1122,2.6927377779
1123,2.6927377779
1124,2.6927377779
1125,2.6927377779
1126,2.6927377779
1127,2.6927377779
1128,2.6927377779
1129,2.6927377779
1130,2.6927377779
1131,2.6927377779
1132,2.6927377779
1133,2.6927377779
1134,2.6927377779
1135,2.6927377779
1136,2.6927377779
1137,2.6927377779
1138,2.6927377779
1139,2.6927377779
1140,2.6927377779
1141,2.6927377779
1142,2.6927377779
1143,2.6927377779
1144,2.6927377779
1145,2.6927377779
1146,2.6927377779
1147,2.6927377779
1148,2.6927377779
1149,2.6927377779
1150,2.6927377779
1151,2.6927377779
1152,2.6927377779
1153,2.6927377779
1154,2.6927377779
1155,2.6927377779
1156,2.6927377779
1157,2.6927377779
1158,2.6927377779
1159,2.6927377779
1160,2.6927377779
1161,2.6927377779
1162,2.6927377779
1163,2.6927377779
1164,2.6927377779
1165,2.6927377779
1166,2.6927377779
1167,2.6927377779
1168,2.6927377779
1169,2.6927377779
1170,2.6927377779
1171,2.6927377779
1172,2.6927377779
1173,2.6927377779
1174,2.6927377779
1175,2.6927377779
1176,2.6927377779
1177,2.6927377779
1178,2.6927377779
1179,2.6927377779
1180,2.6927377779
1181,2.6927377779
1182,2.6927377779
1183,2.6927377779
1184,2.6927377779
1185,2.6927377779
1186,2.6927377779
1187,2.6927377779
1188,2.6927377779
1189,2.6927377779
1190,2.6927377779
1191,2.6927377779
1192,2.6927377779
1193,2.6927377779
1194,2.6927377779
1195,2.6927377779
1196,2.6927377779
1197,2.6927377779
1198,2.6927377779
1199,2.6927377779
1200,2.6927377779
1201,2.6927377779
1202,2.6927377779
1203,2.6927377779
1204,2.6927377779
1205,2.6927377779
1206,2.6927377779
1207,2.6927377779
1208,2.6927377779
1209,2.6927377779
1210,2.6927377779
1211,2.6927377779
1212,2.6927377779
1213,2.6927377779
1214,2.6927377779
1215,2.6927377779
1216,2.6927377779
1217,2.6927377779
1218,2.6927377779
1219,2.6927377779
1220,2.6927377779
1221,2.6927377779
1222,2.6927377779
1223,2.6927377779
1224,2.6927377779
1225,2.6927377779
1226,2.6927377779
1227,2.6927377779
1228,2.6927377779
1229,2.6927377779
1230,2.6927377779
1231,2.6927377779
1232,2.6927377779
1233,2.6927377779
1234,2.6927377779
1235,2.6927377779
1236,2.6927377779
1237,2.6927377779
1238,2.6927377779
1239,2.6927377779
1240,2.6927377779
1241,2.6927377779
1242,2.6927377779
1243,2.6927377779
1244,2.6927377779
1245,2.6927377779
1246,2.6927377779
1247,2.6927377779
1248,2.6927377779
1249,2.6927377779
1250,2.6927377779
1251,2.6927377779
1252,2.6927377779
1253,2.6927377779
1254,2.6927377779
1255,2.6927377779
1256,2.6927377779
1257,2.6927377779
1258,2.6927377779
1259,2.6927377779
1260,2.6927377779
1261,2.6927377779
1262,2.6927377779
1263,2.6927377779
1264,2.6927377779
1265,2.6927377779
1266,2.6927377779
1267,2.6927377779
1268,2.6927377779
1269,2.6927377779
1270,2.6927377779
1271,2.6927377779
1272,2.6927377779
1273,2.6927377779
1274,2.6927377779
1275,2.6927377779
1276,2.6927377779
1277,2.6927377779
1278,2.6927377779
1279,2.6927377779
1280,2.6927377779
1281,2.6927377779
1282,2.6927377779
1283,2.6927377779
1284,2.6927377779
1285,2.6927377779
1286,2.6927377779
1287,2.6927377779
1288,2.6927377779
1289,2.6927377779
1290,2.6927377779
1291,2.6927377779
1292,2.6927377779
1293,2.6927377779
1294,2.6927377779
1295,2.6927377779
1296,2.6927377779
1297,2.6927377779
1298,2.6927377779
1299,2.6927377779
1300,2.6927377779
1301,2.6927377779
1302,2.6927377779
1303,2.6927377779
1304,2.6927377779
1305,2.6927377779
1306,2.6927377779
1307,2.6927377779
1308,2.6927377779
1309,2.6927377779
1310,2.6927377779
1311,2.6927377779
1312,2.6927377779
1313,2.6927377779
1314,2.6927377779
1315,2.6927377779
1316,2.6927377779
1317,2.6927377779
1318,2.6927377779
1319,2.6927377779
1320,2.6927377779
1321,2.6927377779
1322,2.6927377779
1323,2.6927377779
1324,2.6927377779
1325,2.6927377779
1326,2.6927377779
1327,2.6927377779
1328,2.6927377779
1329,2.6927377779
1330,2.6927377779
1331,2.6927377779
1332,2.6927377779
1333,2.6927377779
1334,2.6927377779
1335,2.6927377779
1336,2.6927377779
1337,2.6927377779
1338,2.6927377779
1339,2.6927377779
1340,2.6927377779
1341,2.6927377779
1342,2.6927377779
1343,2.6927377779
1344,2.6927377779
1345,2.6927377779
1346,2.6927377779
1347,2.6927377779
1348,2.6927377779
1349,2.6927377779
1350,2.6927377779
1351,2.6927377779
1352,2.6927377779
1353,2.6927377779
1354,2.6927377779
1355,2.6927377779
1356,2.6927377779
1357,2.6927377779
1358,2.6927377779
1359,2.6927377779
1360,2.6927377779
1361,2.6927377779
1362,2.6927377779
1363,2.6927377779
1364,2.6927377779
1365,2.6927377779
1366,2.6927377779
1367,2.6927377779
1368,2.6927377779
1369,2.6927377779
1370,2.6927377779
1371,2.6927377779
1372,2.6927377779
1373,2.6927377779
1374,2.6927377779
1375,2.6927377779
1376,2.6927377779
1377,2.6927377779
1378,2.6927377779
1379,2.6927377779
1380,2.6927377779
1381,2.6927377779
1382,2.6927377779
1383,2.6927377779
1384,2.6927377779
1385,2.6927377779
1386,2.6927377779
1387,2.6927377779
1388,2.6927377779
1389,2.6927377779
1390,2.6927377779
1391,2.6927377779
1392,2.6927377779
1393,2.6927377779
1394,2.6927377779
1395,2.6927377779
1396,2.6927377779
1397,2.6927377779
1398,2.6927377779
1399,2.6927377779
1400,2.6927377779
1401,2.6927377779
1402,2.6927377779
1403,2.6927377779
1404,2.6927377779
1405,2.6927377779
1406,2.6927377779
1407,2.6927377779
1408,2.6927377779
1409,2.6927377779
1410,2.6927377779
1411,2.6927377779
1412,2.6927377779
1413,2.6927377779
1414,2.6927377779
1415,2.6927377779
1416,2.6927377779
1417,2.6927377779
1418,2.6927377779
1419,2.6927377779
1420,2.6927377779
1421,2.6927377779
1422,2.6927377779
1423,2.6927377779
1424,2.6927377779
1425,2.6927377779
1426,2.6927377779
1427,2.6927377779
1428,2.6927377779
1429,2.6927377779
1430,2.6927377779
1431,2.6927377779
1432,2.6927377779
1433,2.6927377779
1434,2.6927377779
1435,2.6927377779
1436,2.6927377779
1437,2.6927377779
1438,2.6927377779
1439,2.6927377779
1440,2.6927377779
1441,2.6927377779
1442,2.6927377779
1443,2.6927377779
1444,2.6927377779
1445,2.6927377779
1446,2.6927377779
1447,2.6927377779
1448,2.6927377779
1449,2.6927377779
1450,2.6927377779
1451,2.6927377779
1452,2.6927377779
1453,2.6927377779
1454,2.6927377779
1455,2.6927377779
1456,2.6927377779
1457,2.6927377779
1458,2.6927377779
1459,2.6927377779
