Id,SalePrice
910,172104.126521
911,159226.497476
912,151560.367817
913,94269.7725256
914,138365.102969
915,171229.672491
916,83529.9623001
917,38462.5803677
918,129960.804686
919,241185.6008
920,181060.856036
921,203595.840646
922,148411.946914
923,186249.455741
924,185511.705162
925,203667.994779
926,169643.580732
927,301168.105269
928,176001.0
929,243593.358917
930,229202.732621
931,205048.775209
932,121288.18758
933,313901.401672
934,198191.257171
935,240351.302846
936,78086.7381061
937,184697.717417
938,253001.0
939,243279.022987
940,227045.331036
941,156078.49541
942,219082.166642
943,145263.659638
944,135623.194727
945,140143.275426
946,124901.0
947,142725.659426
948,272425.445712
949,197743.75959
950,187600.024228
951,129017.10274
952,122860.536495
953,131435.878217
954,175003.335094
955,126325.360273
956,152940.590992
957,131570.970226
958,132663.724935
959,184432.391079
960,160901.566216
961,122003.09322
962,263577.914918
963,157644.137067
964,264647.146022
965,207836.110103
966,169224.650553
967,154912.461019
968,139283.15084
969,51649.5775028
970,139726.227034
971,110266.347356
972,174010.411194
973,103456.837477
974,186826.341163
975,173932.054576
976,168355.708657
977,86939.5248392
978,198441.838276
979,110600.684519
980,135796.016651
981,178596.856083
982,309384.258847
983,161883.529666
984,259527.119582
985,119998.831569
986,127780.196159
987,118075.96243
988,392310.39947
989,190773.614317
990,193064.563026
991,334956.940819
992,175706.399867
993,178369.019802
994,173051.949281
995,330933.605622
996,113881.218198
997,136540.430775
998,185001.0
999,96518.5728225
1000,199829.979553
1001,86649.529854
1002,84430.7390398
1003,236314.062844
1004,138911.08685
1005,185081.314734
1006,142924.319506
1007,172046.65904
1008,84746.7829487
1009,224925.075451
1010,108762.923828
1011,123403.448869
1012,99747.290099
1013,153659.060852
1014,94497.0590334
1015,118014.7064
1016,222616.517325
1017,213665.788007
1018,186954.77206
1019,161032.575582
1020,209227.083453
1021,158107.32277
1022,192723.137321
1023,91792.0767254
1024,186701.623836
1025,300583.006471
1026,119613.778985
1027,157527.450618
1028,286014.327807
1029,110782.552422
1030,121955.023129
1031,147568.582091
1032,220872.556042
1033,304098.330913
1034,230200.221678
1035,126485.578337
1036,87196.8564854
1037,326197.196446
1038,281913.824982
1039,103538.132629
1040,82052.0928833
1041,162826.006998
1042,172884.107631
1043,188711.460079
1044,256453.680317
1045,281751.75942
1046,133572.470604
1047,491157.113763
1048,144914.196945
1049,124520.478037
1050,93435.8082971
1051,178781.919429
1052,179204.883519
1053,165907.325187
1054,149333.685358
1055,258006.723731
1056,179425.860032
1057,188180.915192
1058,246616.337923
1059,328227.681091
1060,208198.362287
1061,209111.850719
1062,92230.8847272
1063,93080.7771422
1064,112963.091047
1065,151050.842389
1066,308265.71026
1067,176424.709203
1068,181947.290511
1069,162975.854853
1070,126960.923574
1071,134762.954331
1072,158991.79317
1073,96133.9609917
1074,159133.933196
1075,203690.215628
1076,200432.935487
1077,173041.790578
1078,138587.299724
1079,151436.397811
1080,128462.131786
1081,155882.187329
1082,132178.483372
1083,194069.015515
1084,150740.688221
1085,176298.627336
1086,146196.947349
1087,81186.0864817
1088,252001.0
1089,135967.159239
1090,197539.979452
1091,91807.8572932
1092,158557.634561
1093,158748.559034
1094,148932.126197
1095,129160.574983
1096,183977.230004
1097,127617.285858
1098,167148.081501
1099,121931.605111
1100,154313.780999
1101,56865.4067779
1102,121365.631133
1103,130511.818797
1104,150566.004757
1105,110288.820519
1106,298432.80741
1107,180166.374498
1108,254926.115953
1109,178960.660624
1110,284829.085346
1111,182973.943185
1112,193292.235721
1113,123035.902152
1114,135112.892496
1115,117001.0
1116,302592.436975
1117,182230.503206
1118,131838.935095
1119,125523.822458
1120,118028.530082
1121,111421.9729
1122,216508.181436
1123,98125.4364539
1124,108353.841352
1125,172280.997853
1126,116267.644295
1127,189524.114112
1128,247393.323789
1129,213787.254474
1130,139140.013279
1131,141419.191186
1132,101697.192337
1133,118378.257095
1134,240573.491683
1135,170569.359351
1136,102757.189525
1137,110749.655233
1138,98455.2713763
1139,190711.025535
1140,136539.385713
1141,135496.669094
1142,191834.365574
1143,399780.265283
1144,93429.7981006
1145,87677.673516
1146,140405.878434
1147,178103.465375
1148,170644.749704
1149,126820.855171
1150,161228.283201
1151,122629.171973
1152,148849.094657
1153,198338.479047
1154,122581.658611
1155,200798.590219
1156,200863.242142
1157,172332.253682
1158,210980.959154
1159,247084.428177
1160,181767.030543
1161,151702.233278
1162,203307.166366
1163,129910.143537
1164,115719.360091
1165,193039.783133
1166,225851.728527
1167,242848.899269
1168,176080.90201
1169,235352.290181
1170,554677.260231
1171,146284.002519
1172,155991.438331
1173,166246.794056
1174,204088.134634
1175,227391.24599
1176,319006.272884
1177,117877.133817
1178,123993.385857
1179,149145.830498
1180,103712.454549
1181,269065.575847
1182,334436.57817
1183,631541.949579
1184,120976.479968
1185,178118.601028
1186,98331.481228
1187,112920.512744
1188,271980.98959
1189,190395.564173
1190,187787.463626
1191,173714.013986
1192,169876.100286
1193,129360.801319
1194,165073.457217
1195,143436.766614
1196,171776.252065
1197,226128.276261
1198,151366.735161
1199,179247.726473
1200,146277.591481
1201,113839.708126
1202,205696.418433
1203,117767.975091
1204,219579.109483
1205,154090.131311
1206,284744.654784
1207,110336.068877
1208,184288.340773
1209,143042.900215
1210,291975.71733
1211,189015.016676
1212,183452.476295
1213,100471.275292
1214,127182.296422
1215,133650.845438
1216,120594.854578
1217,115469.389878
1218,227702.507049
1219,78509.2195074
1220,95800.0069993
1221,115889.921141
1222,135618.911896
1223,146731.235581
1224,155874.27759
1225,186450.054857
1226,142772.123494
1227,207503.279629
1228,148539.571632
1229,374709.13797
1230,130728.213071
1231,194572.823251
1232,136839.325479
1233,106914.526019
1234,145554.595833
1235,124046.630484
1236,133742.318669
1237,177757.099829
1238,199671.817658
1239,137481.569245
1240,238174.79132
1241,220835.009459
1242,247483.358386
1243,174098.697713
1244,450099.522813
1245,217697.840582
1246,178012.812719
1247,189764.037137
1248,159633.780026
1249,131986.829931
1250,120567.387958
1251,250884.645124
1252,179837.228891
1253,130070.713791
1254,294001.0
1255,182331.409963
1256,128871.826692
1257,311619.476113
1258,103736.350384
1259,181873.6806
1260,154062.463921
1261,180578.918788
1262,131140.642194
1263,157570.3753
1264,171442.624629
1265,181082.272649
1266,177540.285096
1267,143345.663101
1268,399625.211314
1269,378376.413825
1270,142651.791999
1271,234982.349823
1272,184766.658143
1273,139316.68532
1274,170133.553184
1275,144897.879599
1276,133792.256536
1277,165026.945739
1278,185508.586533
1279,238925.346592
1280,70053.4933449
1281,226963.111782
1282,181714.610807
1283,144323.404225
1284,139144.134284
1285,171092.967056
1286,128645.812835
1287,152218.889655
1288,170791.977664
1289,266024.192605
1290,270086.965687
1291,173143.877471
1292,117444.788636
1293,127206.610656
1294,167724.799926
1295,116113.675736
1296,138845.453758
1297,152546.134097
1298,146277.387417
1299,181393.214434
1300,156776.995885
1301,216777.593121
1302,175906.765757
1303,307707.910361
1304,231295.740491
1305,130732.211953
1306,325410.670193
1307,199439.306484
1308,138462.570127
1309,144752.36211
1310,179460.111102
1311,316643.658659
1312,200951.751148
1313,293072.087264
1314,335855.349538
1315,117989.157697
1316,196660.102867
1317,273016.965263
1318,198319.709293
1319,242300.823152
1320,112172.586963
1321,159903.375506
1322,65590.9944163
1323,206601.006436
1324,80930.3315902
1325,201374.801956
1326,60244.7570712
1327,79001.0
1328,130149.949816
1329,199535.662779
1330,184649.808748
1331,220180.386104
1332,130565.04749
1333,102238.423961
1334,123304.086039
1335,124976.574647
1336,168257.572971
1337,131867.226824
1338,59740.2909368
1339,207423.060585
1340,128992.455043
1341,122648.677448
1342,158293.76571
1343,255599.542541
1344,174303.2427
1345,158995.054892
1346,108350.058576
1347,236971.84068
1348,291590.354667
1349,236987.468189
1350,180312.320985
1351,182747.185209
1352,160586.207918
1353,135249.067558
1354,391072.74474
1355,238979.543726
1356,174040.52169
1357,113833.722589
1358,152038.740458
1359,172009.678686
1360,320754.346306
1361,186407.991608
1362,253015.220025
1363,118551.169912
1364,155910.325488
1365,146193.820682
1366,213048.807416
1367,203512.947936
1368,127779.188319
1369,143092.209798
1370,241152.593811
1371,111540.570414
1372,169289.062363
1373,263528.920105
1374,442980.041243
1375,251412.996743
1376,239023.249432
1377,95573.1390107
1378,123342.628304
1379,86249.7167111
1380,153917.639659
1381,64529.0751489
1382,216311.502689
1383,154365.695432
1384,124500.578689
1385,106323.472656
1386,120243.298552
1387,254685.585097
1388,139256.06654
1389,366600.611276
1390,131651.305622
1391,234555.966223
1392,124158.597416
1393,112573.111454
1394,158605.36652
1395,230298.479168
1396,292657.642124
1397,157881.475235
1398,132794.262434
1399,138439.05701
1400,141032.541786
1401,117222.670749
1402,192085.863401
1403,194901.460069
1404,280478.921704
1405,107541.768911
1406,277091.646557
1407,134062.084081
1408,117229.385058
1409,120895.878273
1410,215190.664881
1411,230945.148633
1412,144684.579299
1413,86606.5521644
1414,265901.871751
1415,198179.282263
1416,204695.257054
1417,122990.463928
1418,327473.584847
1419,125161.878201
1420,212197.847492
1421,181089.753839
1422,139554.328514
1423,138322.720736
1424,236676.21037
1425,144221.468427
1426,151702.772532
1427,261268.442095
1428,140099.260516
1429,111167.577908
1430,185877.070511
1431,171181.309317
1432,146616.166678
1433,90427.3982492
1434,187808.941517
1435,153563.18613
1436,172646.104893
1437,119876.400226
1438,375950.451643
1439,152578.18359
1440,198121.862416
1441,209107.677713
1442,145894.578522
1443,310348.042319
1444,119633.508976
1445,189754.578153
1446,117629.585777
1447,149567.144404
1448,251037.971206
1449,111594.422207
1450,94076.9989097
1451,134233.154263
1452,281039.009349
1453,141172.644796
1454,104816.418231
1455,183909.465708
1456,173931.231748
1457,204062.153872
1458,252189.628325
1459,143709.968823
1460,149399.359769
